,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
1904,East Brunswick,40.43,-74.42,4.44,58,10,6.4,US,1604370972
1905,East Hanover,40.82,-74.36,5.0,44,1,3.1,US,1604371239
1906,East Rutherford,40.83,-74.1,6.0,51,1,5.7,US,1604371239
1907,Eatontown,40.3,-74.05,5.56,48,1,4.1,US,1604371239
1908,Edison,40.52,-74.41,4.44,58,11,6.9,US,1604371176
1909,Evesham,52.09,-1.95,7.22,80,67,0.89,GB,1604371239
1910,Fairlawn,41.13,-81.61,4.44,39,5,1.79,US,1604371240
1911,Flemington,40.51,-74.86,3.33,69,0,0.89,US,1604371240
1912,Florham Park,40.79,-74.39,5.0,44,1,3.1,US,1604371240
1913,Forked River,39.84,-74.19,5.56,51,1,4.1,US,1604371240
1914,Fort Lee,40.85,-73.97,6.0,52,1,3.6,US,1604371014
1915,Franklin Lakes,41.02,-74.21,5.0,44,1,3.1,US,1604371240
1916,Freehold,40.26,-74.27,4.44,48,1,4.1,US,1604371240
1917,Galloway,37.14,-93.24,10.56,49,1,4.1,US,1604371241
1918,Gillette,44.29,-105.5,13.33,60,1,2.6,US,1604371241
1919,Glen Ridge,40.81,-74.2,5.0,44,1,3.1,US,1604371241
1920,Glen Rock,40.96,-74.13,5.0,51,1,5.7,US,1604371241
1921,Green Brook,40.6,-74.47,4.44,48,1,2.1,US,1604371241
1922,Hackensack,40.89,-74.04,5.56,51,1,5.7,US,1604371241
1923,Hackettstown,40.85,-74.83,3.0,51,0,3.6,US,1604371036
1924,Haddonfield,39.89,-75.04,5.0,48,1,2.6,US,1604371242
1925,Hamilton,39.18,-84.53,5.56,48,1,3.1,US,1604371044
1926,Hammonton,39.64,-74.8,3.33,71,0,4.12,US,1604371242
1927,Hasbrouck Heights,40.86,-74.08,6.0,51,1,5.7,US,1604371242
1928,Hillsborough,37.57,-122.38,17.78,63,20,6.7,US,1604371242
1929,Hillsdale,41.0,-74.04,4.44,51,1,5.7,US,1604371242
1930,Hoboken,40.74,-74.03,6.0,56,1,8.2,US,1604371213
1931,Iselin,40.58,-74.32,5.0,48,1,5.1,US,1604371105
1932,Jersey City,40.73,-74.08,6.0,56,1,8.2,US,1604371039
1933,Kenilworth,52.34,-1.58,5.56,80,0,2.6,GB,1604371243
1934,Lincroft,40.33,-74.12,5.56,48,1,4.1,US,1604371243
1935,Linden,6.0,-58.3,23.0,100,75,1.0,GY,1604371243
1936,Little Ferry,40.85,-74.04,6.0,51,1,5.7,US,1604371060
1937,Mahwah,27.05,76.93,23.06,20,0,2.18,IN,1604371243
1938,Manahawkin,39.7,-74.26,5.0,60,18,4.02,US,1604371243
1939,Manalapan,40.29,-74.33,4.44,58,18,1.79,US,1604371243
1940,Margate City,39.33,-74.5,5.0,55,1,3.6,US,1604371243
1941,Matawan,40.41,-74.23,4.44,60,29,0.45,US,1604371243
1942,Mays Landing,39.45,-74.73,5.0,55,1,3.6,US,1604371244
1943,Midland Park,40.99,-74.14,5.0,51,1,5.7,US,1604371244
1944,Millburn,40.72,-74.31,5.0,44,1,6.2,US,1604371244
1945,Milltown,40.46,-74.44,4.44,58,7,6.47,US,1604371035
1946,Montvale,41.05,-74.02,4.44,62,15,5.82,US,1604371244
1947,Moorestown,39.97,-74.94,5.0,48,1,2.6,US,1604371244
1948,Morganville,40.38,-74.24,4.44,60,28,0.45,US,1604371244
1949,Morris Plains,40.82,-74.48,3.89,62,2,0.89,US,1604371244
1950,Morristown,36.21,-83.29,3.33,74,1,1.75,US,1604371032
1951,Mount Laurel,39.93,-74.89,5.0,48,1,2.6,US,1604371054
1952,New Brunswick,46.5,-66.0,-4.46,91,100,6.87,CA,1604371245
1953,New Providence,40.7,-74.4,5.0,48,1,5.1,US,1604371245
1954,North Bergen,40.8,-74.01,6.0,52,1,3.6,US,1604371245
1955,Northvale,41.01,-73.95,5.0,62,18,6.36,US,1604371245
1956,Nutley,40.82,-74.16,5.0,51,1,5.7,US,1604371245
1957,Ocean,39.9,-74.22,5.56,51,1,4.1,US,1604371234
1958,Ocean Township,40.25,-74.05,5.56,48,1,4.1,US,1604371245
1959,Old Bridge,40.41,-74.37,4.44,61,15,6.56,US,1604371039
1960,Old Tappan,41.01,-73.99,4.44,51,1,5.7,US,1604371246
1961,Paramus,40.94,-74.08,5.0,51,1,5.7,US,1604371246
1962,Pennington,43.98,-102.77,11.11,56,1,1.51,US,1604371246
1963,Penns Grove,39.73,-75.47,4.44,51,1,3.6,US,1604371246
1964,Phillipsburg,40.69,-75.19,3.33,52,0,2.24,US,1604371246
1965,Piscataway,40.5,-74.4,4.44,58,12,7.04,US,1604371021
1966,Pompton Lakes,41.01,-74.29,5.0,44,1,3.1,US,1604371246
1967,Princeton,25.54,-80.41,23.33,64,40,8.7,US,1604371246
1968,Ramsey,45.03,-93.08,9.0,74,1,1.95,US,1604371179
1969,Red Bank,40.35,-74.06,5.56,48,1,4.1,US,1604371247
1970,Ridgewood,40.98,-74.12,5.0,51,1,5.7,US,1604371247
1971,Rio Grande,-32.03,-52.1,16.11,92,13,0.45,BR,1604370980
1972,Riverdale,33.57,-84.41,8.0,42,20,2.93,US,1604371247
1973,Rockaway,40.9,-74.51,3.89,60,1,1.34,US,1604371247
1974,Roseland,38.42,-122.73,20.0,32,1,3.1,US,1604371247
1975,Rutherford,35.85,-86.4,4.44,64,75,1.76,US,1604371247
1976,Sea Girt,40.13,-74.03,5.56,48,1,4.1,US,1604371247
1977,Secaucus,40.8,-74.06,6.0,51,1,5.7,US,1604371247
1978,Sewell,-34.08,-70.38,9.26,60,0,0.38,CL,1604371248
1979,Sicklerville,39.72,-74.97,3.89,70,0,0.45,US,1604371248
1980,Somers Point,39.32,-74.59,5.0,55,1,3.6,US,1604371064
1981,South Amboy,40.48,-74.29,4.44,60,26,1.34,US,1604371248
1982,South Orange,40.75,-74.26,5.0,44,1,6.2,US,1604371248
1983,South Plainfield,40.58,-74.41,4.44,58,11,6.69,US,1604371080
1984,Summit,41.12,-81.53,5.0,39,5,1.79,US,1604371248
1985,Tinton Falls,40.3,-74.1,5.56,48,1,4.1,US,1604371248
1986,Toms River,39.95,-74.2,5.0,51,1,4.1,US,1604371140
1987,Trenton,40.22,-74.74,4.44,59,1,2.6,US,1604371232
1988,Turnersville,39.77,-75.05,3.89,68,0,5.09,US,1604371160
1989,Upper Montclair,40.85,-74.2,5.0,44,1,3.1,US,1604371249
1990,Vineland,39.49,-75.03,3.33,74,1,4.4,US,1604371249
1991,Voorhees,39.85,-74.96,4.44,49,0,5.21,US,1604371249
1992,Watchung,40.64,-74.45,4.44,48,1,2.1,US,1604371135
1993,Wayne,42.25,-83.28,7.22,33,40,7.2,US,1604371067
1994,West Caldwell,40.84,-74.3,5.0,44,1,3.1,US,1604371250
1995,West New York,40.79,-74.01,6.0,52,1,3.6,US,1604371119
1996,Whitehouse Station,40.62,-74.77,4.0,48,1,2.1,US,1604371250
1997,Woodcliff Lake,41.02,-74.07,4.44,51,1,5.7,US,1604371250
1998,Wyckoff,41.01,-74.17,5.0,44,1,3.1,US,1604371250
1999,Yardville,40.18,-74.66,4.44,59,1,2.6,US,1604371250
2000,Alamogordo,32.9,-105.96,16.0,36,1,1.5,US,1604371250
2001,Albuquerque,35.08,-106.65,13.33,37,40,2.6,US,1604371141
2002,Aztec,36.82,-107.99,12.22,27,1,2.1,US,1604371250
2003,Bernalillo,35.05,-106.67,13.33,37,40,2.6,US,1604371250
2004,Deming,32.27,-107.76,13.0,37,1,4.1,US,1604371251
2005,Edgewood,39.42,-76.29,6.67,69,1,3.6,US,1604371251
2006,Gallup,35.53,-108.74,16.0,37,1,1.8,US,1604371251
2007,Hobbs,32.7,-103.14,14.44,37,1,3.1,US,1604371016
2008,Las Cruces,32.31,-106.78,15.56,44,1,1.8,US,1604371165
2009,Los Alamos,35.89,-106.31,13.0,32,1,3.6,US,1604371251
2010,Los Lunas,34.81,-106.73,13.0,53,1,2.02,US,1604371251
2011,Rio Rancho,35.23,-106.66,13.89,49,99,1.84,US,1604371251
2012,Ruidoso,33.33,-105.67,12.0,37,1,1.5,US,1604371251
2013,Santa Fe,-31.63,-60.7,18.33,61,0,0.45,AR,1604371251
2014,Boulder City,35.98,-114.83,25.0,17,40,0.65,US,1604371251
2015,Carson City,39.16,-119.77,13.33,15,1,1.91,US,1604371252
2016,Dayton,39.76,-84.19,5.56,35,20,7.2,US,1604371104
2017,Elko,41.0,-115.5,12.22,18,1,3.1,US,1604371016
2018,Fallon,39.47,-118.78,13.89,20,20,2.6,US,1604371252
2019,Fernley,39.61,-119.25,13.89,16,0,0.25,US,1604371252
2020,Gardnerville,38.94,-119.75,10.56,30,1,3.1,US,1604371252
2021,Henderson,36.04,-114.98,25.0,17,40,0.41,US,1604371086
2022,Incline Village,39.25,-119.97,11.67,25,1,1.71,US,1604371252
2023,Las Vegas,36.17,-115.14,26.0,16,75,2.1,US,1604370920
2024,Laughlin,35.17,-114.57,28.0,15,1,2.1,US,1604371252
2025,Mesquite,32.77,-96.6,14.44,57,1,2.1,US,1604371038
2026,Minden,52.28,8.92,11.0,76,20,6.2,DE,1604371253
2027,North Las Vegas,36.2,-115.12,26.0,16,75,2.1,US,1604371253
2028,Pahrump,36.21,-115.98,21.67,21,1,0.45,US,1604371193
2029,Reno,39.53,-119.81,13.89,18,1,3.1,US,1604371253
2030,Sparks,39.53,-119.75,13.89,18,1,3.1,US,1604371253
2031,Stateline,46.0,-118.41,8.33,70,1,0.36,US,1604371253
2032,Wendover,51.76,-0.74,6.67,84,33,4.13,GB,1604371253
2033,Zephyr Cove,39.01,-119.95,12.78,29,1,2.34,US,1604371253
2034,Amityville,40.68,-73.42,5.56,54,60,9.9,US,1604371125
2035,Amsterdam,52.37,4.89,11.11,66,20,7.2,NL,1604370960
2036,Ardsley,41.01,-73.84,5.0,47,1,4.1,US,1604371254
2037,Astoria,46.19,-123.83,11.11,93,75,2.06,US,1604371159
2038,Babylon,40.7,-73.33,5.56,41,58,1.34,US,1604371254
2039,Baldwin Harbor,40.64,-73.61,6.0,45,1,10.8,US,1604371172
2040,Bay Shore,40.73,-73.25,5.56,44,1,2.6,US,1604371254
2041,Bayport,40.74,-73.05,5.0,44,1,2.6,US,1604371254
2042,Bayside,40.84,-124.06,9.44,100,90,2.1,US,1604370970
2043,Bellerose,40.72,-73.72,6.0,45,1,10.8,US,1604371254
2044,Bethpage,40.74,-73.48,5.56,57,60,2.24,US,1604371254
2045,Big Flats,42.14,-76.94,4.0,48,40,6.7,US,1604371254
2046,Binghamton,42.1,-75.92,3.89,59,90,7.2,US,1604371255
2047,Blasdell,42.8,-78.82,8.0,45,75,13.4,US,1604371255
2048,Bohemia,40.77,-73.12,5.56,44,1,2.6,US,1604371133
2049,Briarcliff Manor,41.15,-73.82,3.89,47,1,4.1,US,1604371255
2050,Bridgehampton,40.94,-72.3,6.67,44,1,7.2,US,1604371255
2051,Bronx County,40.83,-73.92,6.0,52,1,3.6,US,1604371204
2052,Bronxville,40.94,-73.83,6.0,47,1,4.1,US,1604371255
2053,Brookfield,43.06,-88.11,8.0,39,1,5.7,US,1604371255
2054,Brooklyn,40.65,-73.95,6.0,56,1,8.2,US,1604371249
2055,Canandaigua,42.87,-77.29,5.0,99,100,2.68,US,1604371255
2056,Canastota,43.08,-75.75,3.33,86,100,0.89,US,1604371255
2057,Cedarhurst,40.62,-73.72,6.0,45,1,10.8,US,1604371255
2058,Centereach,40.86,-73.1,5.0,44,1,2.6,US,1604371218
2059,Central Islip,40.79,-73.2,5.56,44,1,2.6,US,1604371256
2060,Central Valley,41.33,-74.12,3.0,55,20,3.1,US,1604371256
2061,Chappaqua,41.16,-73.76,3.89,47,1,4.1,US,1604371256
2062,Cheektowaga,42.9,-78.75,8.0,45,75,13.4,US,1604371256
2063,Clay,39.32,-94.4,11.11,75,40,3.69,US,1604371247
2064,Clifton Park,42.87,-73.77,2.22,59,90,3.6,US,1604371256
2065,Clifton Springs,-38.15,144.57,30.0,30,57,7.7,AU,1604370966
2066,Commack,40.84,-73.29,5.56,44,1,2.6,US,1604371256
2067,Copiague,40.68,-73.4,5.56,54,60,9.91,US,1604371257
2068,Depew,42.9,-78.69,8.0,45,75,13.4,US,1604371257
2069,Dobbs Ferry,41.01,-73.87,5.0,47,1,4.1,US,1604371257
2070,East Amherst,43.02,-78.7,7.22,55,90,4.47,US,1604371257
2071,East Greenbush,42.59,-73.7,2.78,59,90,3.6,US,1604371257
2072,East Hampton,37.04,-76.33,9.0,48,1,4.6,US,1604371065
2073,East Northport,40.88,-73.32,5.56,49,62,0.89,US,1604371257
2074,East Setauket,40.94,-73.11,5.56,44,1,2.6,US,1604371192
2075,Elmira,42.09,-76.81,4.0,48,40,6.7,US,1604371258
2076,Elmont,40.7,-73.71,6.0,45,1,10.8,US,1604371258
2077,Fairport,43.1,-77.44,6.67,56,90,9.3,US,1604371258
2078,Farmingdale,40.73,-73.45,5.56,57,60,2.24,US,1604371258
2079,Fishkill,41.54,-73.9,3.0,51,1,3.1,US,1604371178
2080,Flushing,51.44,3.57,11.11,76,0,7.7,NL,1604371258
2081,Forest Hills,42.96,-85.49,7.22,68,20,8.7,US,1604371258
2082,Fort Drum,44.06,-75.76,6.11,76,90,6.2,US,1604371258
2083,Franklin Square,40.71,-73.68,6.0,45,1,10.8,US,1604371026
2084,Fredonia,42.44,-79.33,6.67,45,20,11.3,US,1604371017
2085,Freeport,40.66,-73.58,6.0,38,1,5.7,US,1604370933
2086,Fresh Meadows,36.84,-83.37,2.22,64,1,1.41,US,1604371259
2087,Geneseo,42.8,-77.82,5.56,66,99,1.34,US,1604371259
2088,Glen Cove,40.86,-73.63,5.56,54,51,0.89,US,1604371259
2089,Glenmont,39.06,-77.05,6.11,28,1,2.6,US,1604371259
2090,Glenville,41.04,-73.66,5.0,47,1,4.1,US,1604371259
2091,Great Neck,40.8,-73.73,6.0,41,20,9.3,US,1604371050
2092,Greece,43.21,-77.69,7.78,56,90,9.3,US,1604371141
2093,Greenvale,40.81,-73.63,5.56,43,48,8.22,US,1604371117
2094,Guilderland,42.7,-73.91,2.78,64,97,0.45,US,1604371259
2095,Hampton Bays,40.87,-72.52,6.11,51,1,3.1,US,1604371259
2096,Hannacroix,42.43,-73.81,1.67,64,100,0.45,US,1604371260
2097,Hartsdale,41.02,-73.8,5.0,47,1,4.1,US,1604371260
2098,Hauppauge,40.83,-73.2,5.56,44,1,2.6,US,1604371260
2099,Henrietta,33.82,-98.2,13.89,62,1,6.7,US,1604371260
2100,Hewlett,40.64,-73.7,6.0,45,1,10.8,US,1604371260
2101,Hicksville,40.77,-73.53,5.56,54,58,2.24,US,1604371260
2102,Huntington,38.42,-82.45,6.0,33,1,2.1,US,1604371141
2103,Huntington Station,40.85,-73.41,5.56,45,62,1.34,US,1604371260
2104,Irondequoit,43.21,-77.58,7.78,56,90,9.3,US,1604371260
2105,Island Park,40.6,-73.66,6.0,45,1,10.8,US,1604371260
2106,Islandia,40.8,-73.17,5.0,44,1,2.6,US,1604371198
2107,Islip,40.73,-73.21,5.56,44,1,2.6,US,1604371261
2108,Ithaca,42.44,-76.5,3.89,64,90,5.7,US,1604371173
2109,Jackson Heights,35.64,-87.01,3.0,74,1,1.37,US,1604371261
2110,Jamaica,22.98,-82.17,25.0,88,75,7.7,CU,1604371261
2111,Jamaica,22.98,-82.17,25.0,88,75,7.7,CU,1604371261
2112,Jericho,31.87,35.45,15.56,92,0,1.53,PS,1604371261
2113,Lake Grove,40.85,-73.12,5.0,44,1,2.6,US,1604371261
2114,Lake Placid,44.28,-73.98,-0.56,92,90,5.1,US,1604371262
2115,Larchmont,40.93,-73.75,6.0,47,1,4.1,US,1604371216
2116,Latham,37.54,-96.64,13.33,66,1,3.6,US,1604371262
2117,Levittown,40.16,-74.83,5.0,59,1,2.6,US,1604371262
2118,Little Falls,40.87,-74.21,5.0,44,1,3.1,US,1604371262
2119,Liverpool,53.41,-2.98,8.0,65,0,3.6,GB,1604371262
2120,Loudonville,40.64,-82.23,4.44,41,1,6.7,US,1604371262
2121,Lynbrook,40.65,-73.67,6.0,45,1,10.8,US,1604371158
2122,Malta,48.36,-107.87,6.0,60,1,2.1,US,1604371262
2123,Mamaroneck,40.95,-73.73,5.56,47,1,4.1,US,1604371233
2124,Manhasset,40.8,-73.7,6.0,41,20,9.3,US,1604371197
2125,Manorville,40.87,-72.81,6.11,41,1,3.1,US,1604371134
2126,Massapequa,40.68,-73.47,5.56,54,61,9.89,US,1604371263
2127,Mattituck,40.99,-72.53,6.67,56,79,4.47,US,1604371263
2128,Melville,40.79,-73.42,5.56,61,60,2.68,US,1604371263
2129,Merrick,40.66,-73.55,6.0,38,1,5.7,US,1604371013
2130,Miller Place,40.96,-73.0,5.0,41,1,3.1,US,1604371263
2131,Mount Kisco,41.2,-73.73,3.33,47,1,4.1,US,1604371124
2132,Mount Vernon,40.91,-73.84,6.0,41,20,9.3,US,1604371263
2133,Nanuet,41.09,-74.01,4.44,70,20,5.44,US,1604371263
2134,Nesconset,40.85,-73.15,5.56,44,1,2.6,US,1604371264
2135,New City,41.15,-73.99,3.89,70,29,4.85,US,1604371264
2136,New Hyde Park,40.74,-73.69,6.0,45,1,10.8,US,1604371264
2137,New Paltz,41.75,-74.09,2.78,72,95,0.89,US,1604371155
2138,New Rochelle,40.91,-73.78,6.0,41,20,9.3,US,1604371264
2139,New York,40.71,-74.01,6.0,56,1,8.2,US,1604370391
2140,Niagara Falls,43.1,-79.07,7.22,42,1,15.4,CA,1604371264
2141,Niskayuna,42.78,-73.85,2.78,73,98,1.34,US,1604371045
2142,North Babylon,40.72,-73.32,5.56,41,57,1.34,US,1604371264
2143,North Merrick,40.69,-73.56,5.56,52,53,3.13,US,1604371264
2144,Northport,33.23,-87.58,7.0,81,1,1.2,US,1604371098
2145,Nyack,41.09,-73.92,3.89,47,1,4.1,US,1604371265
2146,Oneonta,42.45,-75.06,0.56,82,100,1.79,US,1604370994
2147,Orchard Park,42.77,-78.74,8.0,45,75,13.4,US,1604371265
2148,Ossining,41.16,-73.86,3.33,47,1,4.1,US,1604371142
2149,Patchogue,40.77,-73.02,5.0,44,1,2.6,US,1604371265
2150,Pattersonville,35.14,-89.3,4.0,63,1,1.71,US,1604371265
2151,Penfield,-34.7,138.63,35.56,15,0,6.2,AU,1604371265
2152,Pittsford,43.09,-77.52,7.22,56,90,9.3,US,1604371265
2153,Plainview,40.78,-73.47,5.56,54,61,2.24,US,1604371265
2154,Plattekill,41.62,-74.08,3.0,55,20,3.1,US,1604371265
2155,Plattsburg,39.57,-94.45,11.0,50,1,2.1,US,1604371265
2156,Plattsburgh,44.7,-73.45,1.11,80,90,2.6,US,1604371266
2157,Pleasantville,39.39,-74.52,5.0,55,1,3.6,US,1604371266
2158,Port Chester,41.0,-73.67,5.56,47,1,4.1,US,1604371056
2159,Port Jefferson,40.95,-73.07,5.0,44,1,2.6,US,1604371257
2160,Port Washington,40.83,-73.7,5.56,56,42,1.34,US,1604371266
2161,Poughkeepsie,41.7,-73.92,3.33,51,1,3.1,US,1604371204
2162,Purchase,41.04,-73.71,5.0,47,1,4.1,US,1604371266
2163,Queensbury,53.77,-1.92,6.11,84,1,3.58,GB,1604371266
2164,Rensselaer,42.72,-73.48,2.22,71,100,4.41,US,1604371266
2165,Rhinebeck,41.93,-73.91,3.33,67,97,0.89,US,1604371267
2166,Riverhead,40.92,-72.66,6.11,51,1,3.1,US,1604371049
2167,Ronkonkoma,40.82,-73.11,5.0,44,1,2.6,US,1604371267
2168,Roslyn Heights,40.79,-73.65,6.0,41,20,9.3,US,1604371267
2169,Ruby,-38.45,145.92,31.67,35,35,0.45,AU,1604371267
2170,Rye,40.98,-73.68,5.56,47,1,4.1,US,1604371267
2171,Saratoga Springs,43.08,-73.78,2.22,75,100,0.89,US,1604371267
2172,Sayville,40.74,-73.08,5.0,44,1,2.6,US,1604371267
2173,Scarsdale,41.01,-73.78,5.56,47,1,4.1,US,1604371267
2174,Schenectady,42.83,-74.08,2.22,91,95,0.45,US,1604371267
2175,Scotia,42.83,-73.96,2.22,59,90,3.6,US,1604371268
2176,Selden,40.87,-73.04,5.0,44,1,2.6,US,1604371268
2177,Setauket,40.94,-73.12,5.56,44,1,2.6,US,1604371268
2178,Slingerlands,42.63,-73.86,2.78,67,99,3.34,US,1604371268
2179,Sloatsburg,41.15,-74.19,3.33,74,10,5.18,US,1604371268
2180,Smithtown,40.86,-73.2,5.56,44,1,2.6,US,1604371268
2181,Somers,42.64,-87.91,7.0,48,1,6.09,US,1604371268
2182,Southampton,50.9,-1.4,9.44,1,46,3.42,GB,1604371268
2183,Staten Island,40.58,-74.15,5.56,48,1,5.1,US,1604371269
2184,Stony Brook,40.93,-73.14,5.56,44,1,2.6,US,1604371269
2185,Stony Brook,40.93,-73.14,5.56,44,1,2.6,US,1604371269
2186,Suffern,41.11,-74.15,4.44,74,11,5.33,US,1604371232
2187,Sunnyside,46.32,-120.01,7.78,75,1,1.3,US,1604371269
2188,Syosset,40.83,-73.5,5.56,59,63,3.58,US,1604371269
2189,Syracuse,37.09,15.28,16.11,93,75,2.1,IT,1604371269
2190,Tuckahoe,37.59,-77.56,5.56,60,1,2.1,US,1604371269
2191,Uniondale,40.7,-73.59,5.56,52,49,3.13,US,1604371269
2192,Valley Stream,40.66,-73.71,6.0,45,1,10.8,US,1604371269
2193,Vestal,42.09,-76.05,3.89,59,90,7.2,US,1604371269
2194,Victor,42.98,-77.41,6.11,66,100,10.54,US,1604371270
2195,Wantagh,40.68,-73.51,5.56,55,60,2.24,US,1604371270
2196,West Babylon,40.72,-73.35,5.56,41,57,1.34,US,1604371270
2197,West Nyack,41.1,-73.97,3.89,62,25,0.45,US,1604371270
2198,West Point,33.61,-88.65,5.56,86,1,0.48,US,1604371270
2199,Westbury,40.76,-73.59,5.56,54,51,1.34,US,1604371270
2200,Westmoreland,40.63,-79.63,4.44,45,41,3.13,US,1604371270
2201,White Plains,41.03,-73.76,5.0,47,1,4.1,US,1604371270
2202,Whitestone,34.56,-84.51,4.0,64,1,1.49,US,1604371271
2203,Williamsville,42.96,-78.74,7.22,49,89,2.68,US,1604371222
2204,Woodside,37.43,-122.25,18.89,72,5,2.1,US,1604371271
2205,Yonkers,40.93,-73.9,6.0,51,1,5.7,US,1604371145
2206,Yorktown Heights,41.27,-73.78,3.33,60,44,4.2,US,1604371271
2207,Akron,41.08,-81.52,4.44,41,75,6.7,US,1604371271
2208,Akron,41.08,-81.52,4.44,41,75,6.7,US,1604371271
2209,Alliance,40.92,-81.11,3.89,45,23,3.58,US,1604371271
2210,Amelia,42.55,12.42,11.67,91,7,0.41,IT,1604371271
2211,Austintown,41.1,-80.76,4.44,38,40,7.7,US,1604371271
2212,Avon Lake,41.51,-82.03,6.67,35,20,8.2,US,1604371271
2213,Beachwood,41.46,-81.51,7.22,38,1,7.7,US,1604371271
2214,Beavercreek,39.71,-84.06,5.56,30,1,5.1,US,1604371204
2215,Bexley,39.97,-82.94,5.56,38,1,4.6,US,1604371272
2216,Blue Ash,39.23,-84.38,6.0,48,1,3.1,US,1604371272
2217,Boardman,41.02,-80.66,4.44,52,34,6.74,US,1604371272
2218,Brecksville,41.32,-81.63,5.56,43,3,2.24,US,1604371272
2219,Broadview Heights,41.31,-81.69,6.11,35,20,8.2,US,1604371079
2220,Canal Winchester,39.84,-82.8,5.0,51,1,4.1,US,1604371272
2221,Centerville,39.63,-84.16,5.56,30,1,5.1,US,1604371272
2222,Chillicothe,39.33,-82.98,5.56,35,1,4.6,US,1604371272
2223,Cincinnati,39.16,-84.46,5.56,48,1,3.1,US,1604371035
2224,Cleveland,41.5,-81.7,7.0,36,1,9.3,US,1604371135
2225,Cleveland Heights,41.52,-81.56,7.22,38,1,7.7,US,1604371272
2226,Kleve,51.78,6.15,10.0,83,0,6.03,DE,1604371273
2227,Clyde,41.3,-82.98,6.11,43,77,0.45,US,1604371273
2228,Columbus,39.96,-83.0,5.56,38,1,4.6,US,1604370868
2229,Cuyahoga Falls,41.13,-81.48,5.0,44,5,1.34,US,1604371207
2230,Delaware,39.0,-75.5,4.0,55,1,3.6,US,1604371013
2231,Delaware,39.0,-75.5,4.0,55,1,3.6,US,1604371013
2232,Elyria,41.37,-82.11,6.67,33,1,8.2,US,1604371273
2233,Fairborn,39.82,-84.02,5.56,35,20,7.2,US,1604371273
2234,Fairview Park,41.44,-81.86,7.0,35,20,8.2,US,1604371246
2235,Findlay,41.04,-83.65,6.0,35,1,6.7,US,1604371232
2236,Gahanna,40.02,-82.88,5.56,38,1,4.6,US,1604371141
2237,Garfield Heights,41.42,-81.61,6.11,38,1,7.7,US,1604371273
2238,Green,40.95,-81.48,4.44,41,75,6.7,US,1604371274
2239,Grove City,39.88,-83.09,5.0,44,1,5.1,US,1604371274
2240,Harrison,30.41,-89.04,12.0,50,1,2.6,US,1604371274
2241,Heath,40.02,-82.44,6.0,35,1,4.6,US,1604371274
2242,Hilliard,40.03,-83.16,5.0,38,1,6.7,US,1604371274
2243,Hudson,40.72,-74.07,6.0,56,1,8.2,US,1604371274
2244,Jeffersonville,38.28,-85.74,7.22,44,1,2.6,US,1604371274
2245,Kent,51.17,0.67,5.56,89,0,2.66,GB,1604371274
2246,Kettering,39.69,-84.17,5.56,30,1,5.1,US,1604371275
2247,Kings Island,42.38,-88.18,7.22,56,35,2.68,US,1604371275
2248,Lewis,46.58,-122.4,15.0,52,100,0.45,US,1604371275
2249,Lewis Center,40.2,-83.01,5.0,38,1,6.7,US,1604371275
2250,Lima,-12.04,-77.03,18.0,82,75,3.6,PE,1604371261
2251,Lorain,41.33,-82.15,6.67,33,1,8.2,US,1604371275
2252,Lyndhurst,40.81,-74.12,5.0,51,1,5.7,US,1604371275
2253,Madeira,32.67,-16.75,21.0,73,75,7.2,PT,1604371275
2254,Maineville,39.32,-84.22,5.56,41,1,3.1,US,1604371275
2255,Province of Mantua,45.17,10.78,12.78,96,35,0.65,IT,1604371275
2256,Mason,39.36,-84.31,5.56,41,1,3.1,US,1604371276
2257,Massillon,40.8,-81.52,4.44,41,75,6.7,US,1604371220
2258,Maumee,41.56,-83.65,6.11,35,1,9.3,US,1604371276
2259,Mayfield Heights,41.52,-81.46,7.78,38,1,7.7,US,1604371276
2260,Mentor,41.67,-81.34,7.78,33,1,9.8,US,1604371276
2261,Miamisburg,39.64,-84.29,5.0,44,1,4.1,US,1604371093
2262,Mt Vernon,17.96,-76.56,25.0,94,75,4.6,JM,1604371276
2263,North Canton,40.88,-81.4,6.0,41,75,6.7,US,1604371129
2264,North Olmsted,41.42,-81.92,6.11,35,20,8.2,US,1604371237
2265,Oregon,44.0,-120.5,11.0,34,75,1.94,US,1604371276
2266,Parma,44.8,10.33,13.33,93,22,0.55,IT,1604371276
2267,Pataskala,40.0,-82.67,5.0,38,1,4.6,US,1604371277
2268,Perrysburg,41.56,-83.63,6.11,44,1,5.7,US,1604371277
2269,Pickerington,39.88,-82.75,5.0,38,1,4.6,US,1604371277
2270,Poland,44.06,-70.39,-1.0,54,1,2.1,US,1604371277
2271,Powell,40.16,-83.08,5.0,38,1,6.7,US,1604371277
2272,Reynoldsburg,39.95,-82.81,4.44,51,1,4.1,US,1604371277
2273,Rocky River,41.48,-81.84,7.0,35,20,8.2,US,1604371277
2274,Sandusky,41.35,-83.13,6.11,43,82,5.81,US,1604371277
2275,Seville,37.38,-5.98,18.33,87,0,1.0,ES,1604371129
2276,Sharonville,39.27,-84.41,5.56,48,1,3.1,US,1604371268
2277,Solon,41.39,-81.44,5.56,38,1,7.7,US,1604371277
2278,South Euclid,41.52,-81.52,7.22,38,1,7.7,US,1604371278
